time,tasmin,tasmax,pr
2061-01-29,22.53,30.59,0.04
2061-01-30,21.53,29.88,0.0
2061-01-31,24.02,30.52,0.08
2061-02-01,23.41,30.08,0.06
2061-02-02,24.31,31.44,2.67
2061-02-03,24.31,31.1,0.03
2061-02-04,24.93,30.51,1.48
2061-02-05,22.14,27.78,0.32
2061-02-06,21.3,27.2,0.08
2061-02-07,19.84,27.52,0.01
2061-02-08,20.83,28.42,0.01
2061-02-09,23.73,29.92,0.0
2061-02-10,24.07,29.8,0.25
2061-02-11,23.28,29.92,0.49
2061-02-12,22.17,31.15,0.03
2061-02-13,22.63,30.08,0.03
2061-02-14,23.21,31.85,0.0
2061-02-15,23.61,35.05,0.0
2061-02-16,24.91,35.53,0.0
2061-02-17,25.55,33.13,1.07
2061-02-18,24.72,32.27,0.29
2061-02-19,26.78,35.28,0.02
2061-02-20,22.02,29.02,31.92
2061-02-21,21.44,27.47,4.15
2061-02-22,19.68,26.72,0.26
2061-02-23,21.99,27.63,2.13
2061-02-24,21.49,27.58,0.04
2061-02-25,22.34,28.21,2.06
2061-02-26,23.49,27.79,5.88
2061-02-27,22.73,28.42,0.22
2061-02-28,23.39,28.91,0.32
2061-03-01,25.16,28.6,4.69
2061-03-02,21.06,28.08,4.37
2061-03-03,22.63,28.14,0.11
2061-03-04,20.46,28.17,0.04
2061-03-05,21.84,28.98,0.05
2061-03-06,21.4,28.38,0.06
2061-03-07,22.83,28.13,0.17
2061-03-08,21.41,28.27,0.08
2061-03-09,23.18,28.55,0.26
2061-03-10,21.16,28.03,0.09
2061-03-11,22.09,28.48,0.27
2061-03-12,23.32,28.77,1.54
2061-03-13,20.2,28.82,0.06
2061-03-14,20.29,28.58,0.06
2061-03-15,22.57,28.55,0.52
2061-03-16,21.77,28.4,1.5
2061-03-17,19.6,28.64,0.03
2061-03-18,19.65,28.27,0.0
2061-03-19,19.78,28.59,0.04
2061-03-20,22.5,28.54,1.23
2061-03-21,24.32,29.02,19.3
2061-03-22,22.06,27.19,12.21
2061-03-23,19.61,27.32,2.79
2061-03-24,21.19,28.78,0.09
2061-03-25,20.71,28.11,0.17
2061-03-26,20.4,27.9,0.0
2061-03-27,23.14,29.08,1.57
2061-03-28,23.4,27.87,5.64
2061-03-29,22.39,28.74,0.51
2061-03-30,23.42,30.05,0.66
2061-03-31,24.31,28.45,7.26
2061-04-01,22.47,26.47,9.66
2061-04-02,21.51,26.64,2.77
2061-04-03,18.8,26.9,10.04
2061-04-04,20.51,27.36,3.18
2061-04-05,19.89,25.78,4.21
2061-04-06,18.13,25.67,0.09
2061-04-07,21.55,28.53,7.22
2061-04-08,20.68,26.76,0.07
2061-04-09,22.89,28.57,0.16
2061-04-10,18.95,27.0,1.32
2061-04-11,14.19,23.63,0.13
2061-04-12,14.45,24.14,1.27
2061-04-13,18.83,24.53,2.29
2061-04-14,18.43,24.83,3.29
2061-04-15,19.89,25.67,0.11
2061-04-16,17.43,25.95,0.34
2061-04-17,18.41,25.14,2.0
2061-04-18,18.44,25.41,1.94
2061-04-19,20.36,25.46,14.14
2061-04-20,19.54,25.13,0.23
2061-04-21,20.2,24.83,2.1
2061-04-22,19.6,25.22,0.83
2061-04-23,20.26,25.77,0.33
2061-04-24,19.08,25.72,0.42
2061-04-25,17.36,25.38,0.56
2061-04-26,16.77,24.85,0.54
2061-04-27,18.74,25.43,0.25
2061-04-28,18.03,24.3,10.83
2061-04-29,17.31,23.57,0.16
2061-04-30,17.06,23.86,0.45
2061-05-01,17.27,23.93,1.36
2061-05-02,15.6,24.18,0.55
2061-05-03,15.59,24.04,0.68
2061-05-04,15.39,24.98,1.59
2061-05-05,14.76,23.05,1.04
2061-05-06,11.26,22.96,0.06
2061-05-07,9.06,19.57,0.08
2061-05-08,10.83,20.36,0.01
2061-05-09,10.47,20.83,0.01
2061-05-10,13.04,21.98,0.41
2061-05-11,16.79,22.52,3.09
2061-05-12,15.69,21.82,13.64
2061-05-13,15.26,22.69,0.5
2061-05-14,15.65,22.45,0.13
2061-05-15,16.86,22.84,12.54
2061-05-16,15.45,22.57,4.84
2061-05-17,13.37,23.35,0.34
2061-05-18,11.43,23.51,0.06
2061-05-19,14.63,23.38,0.85
2061-05-20,11.04,25.01,0.06
2061-05-21,8.34,23.06,0.0
2061-05-22,9.55,18.65,0.0
2061-05-23,11.81,20.68,0.01
2061-05-24,14.51,20.88,4.92
2061-05-25,13.49,21.48,0.49
2061-05-26,13.06,22.92,0.03
2061-05-27,10.75,21.99,0.76
2061-05-28,11.71,19.8,0.06
2061-05-29,13.38,20.69,0.11
2061-05-30,15.47,21.48,1.91
2061-05-31,15.85,21.17,2.48
2061-06-01,15.27,20.4,35.31
2061-06-02,13.28,21.26,0.03
2061-06-03,14.06,22.07,0.11
2061-06-04,12.04,22.63,0.01
2061-06-05,12.79,21.91,0.09
2061-06-06,12.19,20.96,0.06
2061-06-07,11.98,21.85,0.07
2061-06-08,13.36,21.65,1.0
2061-06-09,15.26,22.23,0.19
2061-06-10,13.88,22.13,0.06
2061-06-11,13.85,22.11,0.06
2061-06-12,16.14,23.18,8.87
2061-06-13,14.95,23.58,0.03
2061-06-14,13.07,19.39,0.41
2061-06-15,14.28,18.73,5.14
2061-06-16,14.21,19.86,4.24
2061-06-17,12.07,20.83,0.11
2061-06-18,11.31,21.73,0.0
2061-06-19,9.46,20.41,0.02
2061-06-20,10.05,21.47,0.0
2061-06-21,11.03,20.55,0.0
2061-06-22,14.81,20.6,27.5
2061-06-23,15.11,20.65,0.53
2061-06-24,14.14,20.84,0.02
2061-06-25,14.66,20.67,2.75
2061-06-26,12.34,20.67,0.42
2061-06-27,10.32,20.78,0.13
2061-06-28,8.08,21.18,0.01
2061-06-29,10.56,20.09,0.0
2061-06-30,8.81,21.13,0.42
2061-07-01,8.42,20.32,0.0
2061-07-02,7.68,18.71,0.07
2061-07-03,8.03,20.46,0.0
2061-07-04,8.22,17.33,0.0
2061-07-05,8.3,17.3,0.0
2061-07-06,5.98,18.56,0.02
2061-07-07,7.59,17.37,0.0
2061-07-08,7.69,18.1,0.0
2061-07-09,9.78,18.74,0.0
2061-07-10,10.15,19.87,0.15
2061-07-11,12.86,19.61,3.51
2061-07-12,7.74,19.43,1.69
2061-07-13,6.41,17.37,0.0
2061-07-14,6.67,17.52,0.32
2061-07-15,9.13,17.08,0.46
2061-07-16,9.16,17.45,0.17
2061-07-17,8.01,18.54,0.01
2061-07-18,11.74,18.38,4.27
2061-07-19,12.84,19.06,7.04
2061-07-20,9.87,19.86,0.06
2061-07-21,13.3,19.7,0.2
2061-07-22,13.75,19.61,4.67
2061-07-23,14.07,19.79,1.79
2061-07-24,14.71,22.79,7.63
2061-07-25,11.17,15.9,5.61
2061-07-26,9.32,18.38,0.23
2061-07-27,11.54,18.85,0.06
2061-07-28,11.6,19.95,0.01
2061-07-29,9.51,20.02,0.02
2061-07-30,9.43,20.76,0.0
2061-07-31,9.55,20.45,0.01
2061-08-01,10.99,19.82,0.06
2061-08-02,14.55,21.34,0.06
2061-08-03,14.86,21.42,0.06
2061-08-04,8.51,20.75,0.0
2061-08-05,7.43,17.8,0.01
2061-08-06,8.5,17.54,0.0
2061-08-07,9.54,18.48,0.03
2061-08-08,12.21,22.17,0.07
2061-08-09,12.85,21.23,0.09
2061-08-10,16.51,22.78,0.03
2061-08-11,12.69,20.76,4.26
2061-08-12,11.63,20.45,2.29
2061-08-13,10.98,20.35,0.04
2061-08-14,11.97,22.07,0.19
2061-08-15,15.86,23.65,0.01
2061-08-16,18.12,25.3,0.0
2061-08-17,11.83,25.6,2.46
2061-08-18,7.09,18.11,0.03
2061-08-19,7.4,18.04,0.0
2061-08-20,6.22,19.96,0.0
2061-08-21,9.2,19.18,0.01
2061-08-22,9.42,20.63,0.04
2061-08-23,13.3,21.58,0.04
2061-08-24,15.2,23.89,0.01
2061-08-25,10.42,25.54,16.0
2061-08-26,10.33,18.06,8.0
2061-08-27,10.01,19.68,0.11
2061-08-28,10.9,21.35,0.08
2061-08-29,9.84,20.38,0.12
2061-08-30,9.49,18.68,0.79
2061-08-31,9.54,21.98,0.03
2061-09-01,12.55,20.27,0.16
2061-09-02,14.68,23.04,0.0
2061-09-03,14.69,25.09,3.48
2061-09-04,13.85,21.99,0.11
2061-09-05,17.52,22.04,4.88
