time,tasmin,tasmax,pr
2060-11-25,20.95,28.09,0.0
2060-11-26,21.16,28.63,0.0
2060-11-27,22.05,28.69,0.19
2060-11-28,22.04,27.67,0.03
2060-11-29,22.74,28.89,0.01
2060-11-30,21.89,28.79,0.03
2060-12-01,23.59,28.85,0.04
2060-12-02,23.92,30.32,0.57
2060-12-03,24.05,30.25,0.41
2060-12-04,24.59,30.16,0.4
2060-12-05,24.76,29.56,0.22
2060-12-06,24.74,30.32,0.13
2060-12-07,24.2,30.18,0.0
2060-12-08,24.02,30.57,0.0
2060-12-09,24.76,29.97,0.03
2060-12-10,23.52,29.7,0.0
2060-12-11,23.97,29.76,0.01
2060-12-12,23.93,30.61,0.1
2060-12-13,23.67,30.26,0.45
2060-12-14,24.78,30.45,0.04
2060-12-15,23.48,29.96,0.0
2060-12-16,23.61,29.4,0.0
2060-12-17,23.79,29.8,0.0
2060-12-18,23.68,30.57,0.0
2060-12-19,23.74,30.02,0.0
2060-12-20,23.86,30.36,0.0
2060-12-21,22.72,30.06,0.0
2060-12-22,23.3,30.03,0.04
2060-12-23,22.96,30.15,0.0
2060-12-24,23.76,30.01,0.0
2060-12-25,23.53,29.97,0.0
2060-12-26,24.27,30.24,0.0
2060-12-27,23.45,30.41,0.01
2060-12-28,23.43,30.41,0.0
2060-12-29,23.65,30.12,0.0
2060-12-30,23.98,29.7,0.06
2061-01-01,23.83,29.93,0.11
2061-01-02,24.35,30.63,0.02
2061-01-03,23.77,30.29,0.0
2061-01-04,22.99,30.18,0.0
2061-01-05,23.26,29.96,0.01
2061-01-06,22.38,29.75,0.0
2061-01-07,23.71,30.12,0.0
2061-01-08,24.0,29.92,0.0
2061-01-09,23.49,29.99,0.0
2061-01-10,21.63,29.52,0.0
2061-01-11,21.4,28.54,0.0
2061-01-12,21.86,28.79,0.01
2061-01-13,22.24,29.62,0.0
2061-01-14,23.03,29.99,0.0
2061-01-15,21.64,29.38,0.0
2061-01-16,22.42,29.75,0.0
2061-01-17,22.13,30.0,0.0
2061-01-18,21.7,28.93,0.02
2061-01-19,22.59,31.28,0.0
2061-01-20,24.38,30.16,0.02
2061-01-21,23.68,29.63,0.0
2061-01-22,23.48,30.23,0.01
2061-01-23,24.06,30.0,0.12
2061-01-24,24.55,30.8,0.1
2061-01-25,24.47,30.69,0.0
2061-01-26,24.99,30.74,0.0
2061-01-27,24.87,31.06,0.0
2061-01-28,24.67,30.94,0.0
2061-01-29,25.06,31.08,0.01
2061-01-30,25.47,31.24,0.06
2061-01-31,25.88,31.4,0.03
2061-02-01,25.47,31.6,0.01
2061-02-02,27.54,33.08,0.48
2061-02-03,27.51,33.26,0.29
2061-02-04,27.55,33.27,8.13
2061-02-05,27.18,31.21,1.23
2061-02-06,28.43,32.94,0.0
2061-02-07,28.03,33.22,0.25
2061-02-08,28.42,31.98,0.36
2061-02-09,27.33,32.96,2.59
2061-02-10,26.2,32.15,0.01
2061-02-11,27.73,32.79,0.01
2061-02-12,26.77,32.62,7.76
2061-02-13,26.52,31.44,0.02
2061-02-14,26.44,32.83,0.0
2061-02-15,26.49,32.5,0.01
2061-02-16,27.3,32.39,0.0
2061-02-17,27.26,32.09,0.03
2061-02-18,27.53,32.12,6.02
2061-02-19,26.88,32.04,2.62
2061-02-20,25.04,33.22,4.43
2061-02-21,26.38,31.76,9.63
2061-02-22,27.61,31.62,0.67
2061-02-23,26.81,32.64,3.15
2061-02-24,27.06,30.67,2.95
2061-02-25,27.49,31.49,0.1
2061-02-26,27.28,32.15,2.86
2061-02-27,27.06,31.09,1.47
2061-02-28,26.9,32.31,0.31
2061-03-01,25.33,31.87,0.0
2061-03-02,25.63,31.77,0.0
2061-03-03,25.84,31.12,0.74
2061-03-04,26.47,31.75,0.03
2061-03-05,26.13,30.95,0.0
2061-03-06,26.41,30.52,0.4
2061-03-07,26.48,31.02,2.42
2061-03-08,23.34,30.21,7.94
2061-03-09,22.48,31.21,0.02
2061-03-10,22.36,29.09,0.04
2061-03-11,21.83,29.0,0.03
2061-03-12,23.07,29.79,0.0
2061-03-13,23.67,30.37,0.0
2061-03-14,26.06,30.97,0.01
2061-03-15,25.85,31.39,1.06
2061-03-16,25.98,31.15,0.09
2061-03-17,26.72,32.39,0.0
2061-03-18,26.88,34.5,0.6
2061-03-19,27.0,33.32,3.07
2061-03-20,26.85,31.34,26.09
2061-03-21,26.87,28.99,29.35
2061-03-22,27.15,30.27,10.24
2061-03-23,27.82,31.06,9.05
2061-03-24,27.9,31.33,0.01
2061-03-25,28.61,31.96,0.02
2061-03-26,27.76,32.56,0.0
2061-03-27,28.34,32.62,0.29
2061-03-28,26.76,31.7,86.39
2061-03-29,25.73,29.23,45.0
2061-03-30,24.46,29.84,0.35
2061-03-31,25.57,30.24,1.71
2061-04-01,24.93,29.74,0.92
2061-04-02,25.2,30.18,0.29
2061-04-03,25.68,30.82,0.16
2061-04-04,26.79,31.57,0.06
2061-04-05,27.16,31.29,0.83
2061-04-06,27.47,30.19,23.91
2061-04-07,26.91,28.25,39.09
2061-04-08,25.79,27.93,54.87
2061-04-09,24.92,27.89,69.29
2061-04-10,25.85,28.2,165.72
2061-04-11,26.09,28.9,7.21
2061-04-12,25.74,29.46,4.87
2061-04-13,25.31,28.92,2.18
2061-04-14,25.94,29.29,5.98
2061-04-15,25.56,28.76,18.83
2061-04-16,25.71,28.41,3.04
2061-04-17,26.08,29.39,6.88
2061-04-18,24.48,29.27,3.49
2061-04-19,21.43,30.06,0.0
2061-04-20,20.51,28.84,0.0
2061-04-21,23.39,28.32,0.0
2061-04-22,25.79,29.31,0.09
2061-04-23,25.52,29.17,0.33
2061-04-24,25.17,29.1,0.37
2061-04-25,24.39,29.27,0.07
