time,tasmin,tasmax,pr
2030-12-26,11.68,27.28,0.0
2030-12-27,17.54,28.7,0.0
2030-12-28,22.98,32.38,0.0
2030-12-29,18.72,37.35,0.0
2030-12-30,22.96,36.41,0.0
2030-12-31,24.14,38.9,0.0
2031-01-01,28.33,40.13,0.12
2031-01-02,16.8,36.23,0.0
2031-01-03,16.27,29.16,0.0
2031-01-04,24.58,33.74,0.0
2031-01-05,23.68,38.1,13.08
2031-01-06,24.89,36.57,1.54
2031-01-07,28.08,38.2,0.35
2031-01-08,25.22,39.14,0.05
2031-01-09,23.26,38.01,0.54
2031-01-10,24.23,37.77,7.84
2031-01-11,26.11,36.43,0.36
2031-01-12,21.18,32.88,6.63
2031-01-13,11.61,25.29,49.34
2031-01-14,15.61,25.34,0.01
2031-01-15,17.69,27.6,7.33
2031-01-16,15.42,23.83,0.85
2031-01-17,14.47,26.98,0.01
2031-01-18,16.78,28.31,3.8
2031-01-19,12.22,28.42,0.79
2031-01-20,13.0,29.43,0.0
2031-01-21,15.2,31.73,0.0
2031-01-22,21.34,34.08,0.0
2031-01-23,20.88,34.88,0.02
2031-01-24,25.86,40.04,0.0
2031-01-25,22.35,41.02,5.86
2031-01-26,13.2,32.22,0.0
2031-01-27,16.11,29.22,0.0
2031-01-28,19.56,31.26,0.0
2031-01-29,22.18,34.82,0.0
2031-01-30,13.3,32.52,0.0
2031-01-31,16.51,30.07,0.0
2031-02-01,18.72,31.83,0.0
2031-02-02,16.58,35.08,6.06
2031-02-03,16.18,29.22,0.02
2031-02-04,17.02,28.55,0.0
2031-02-05,20.44,31.35,3.35
2031-02-06,19.41,34.59,0.0
2031-02-07,16.37,30.75,2.14
2031-02-08,19.1,31.66,0.88
2031-02-09,20.14,33.22,0.15
2031-02-10,24.87,34.96,0.32
2031-02-11,23.85,33.6,3.77
2031-02-12,21.6,36.87,0.17
2031-02-13,20.9,33.86,0.0
2031-02-14,23.08,32.4,0.0
2031-02-15,20.16,36.11,0.59
2031-02-16,19.67,35.01,0.0
2031-02-17,23.28,35.8,0.0
2031-02-18,23.71,39.16,0.0
2031-02-19,22.64,40.64,0.0
2031-02-20,15.63,37.25,0.0
2031-02-21,13.51,26.93,0.0
2031-02-22,17.48,28.96,0.0
2031-02-23,18.54,32.09,0.0
2031-02-24,19.89,31.67,0.0
2031-02-25,23.32,33.11,0.0
2031-02-26,23.29,34.38,0.57
2031-02-27,24.39,35.47,1.36
2031-02-28,24.06,36.33,0.81
2031-03-01,20.88,35.54,0.0
2031-03-02,20.82,34.04,2.07
2031-03-03,18.94,26.05,4.02
2031-03-04,17.13,22.34,11.45
2031-03-05,17.35,27.93,0.02
2031-03-06,15.34,28.7,0.0
2031-03-07,17.28,27.88,0.0
2031-03-08,21.64,32.5,0.01
2031-03-09,18.65,32.92,19.61
2031-03-10,17.77,29.04,1.75
2031-03-11,19.25,29.28,13.96
2031-03-12,18.3,26.93,1.45
2031-03-13,21.15,31.07,17.6
2031-03-14,18.81,26.7,11.03
2031-03-15,15.87,27.91,0.01
2031-03-16,14.05,26.54,0.0
2031-03-17,14.1,26.41,0.0
2031-03-18,16.05,28.47,0.0
2031-03-19,19.58,30.11,25.71
2031-03-20,14.48,23.48,0.24
2031-03-21,13.92,22.67,0.21
2031-03-22,12.97,24.44,0.02
2031-03-23,14.78,25.67,0.25
2031-03-24,15.98,22.56,18.6
2031-03-25,14.64,22.92,15.84
2031-03-26,10.96,23.14,0.0
2031-03-27,14.25,24.61,0.0
2031-03-28,14.36,25.92,0.0
2031-03-29,11.23,25.87,0.0
2031-03-30,11.81,25.06,0.0
2031-03-31,13.46,25.87,0.0
2031-04-01,15.7,28.15,0.0
2031-04-02,16.43,29.69,0.0
2031-04-03,17.9,29.65,0.0
2031-04-04,19.33,30.39,0.0
2031-04-05,21.7,30.26,0.0
2031-04-06,16.82,27.33,0.81
2031-04-07,15.6,23.71,2.76
2031-04-08,16.73,26.51,0.04
2031-04-09,15.03,27.78,0.98
2031-04-10,14.87,26.8,0.0
2031-04-11,17.44,28.15,0.0
2031-04-12,18.99,30.74,0.74
2031-04-13,13.72,27.24,0.0
2031-04-14,8.25,23.03,0.0
2031-04-15,9.92,19.56,0.0
2031-04-16,10.87,20.32,0.39
2031-04-17,10.39,23.95,12.12
2031-04-18,12.22,15.71,1.17
2031-04-19,13.35,18.67,0.34
2031-04-20,6.75,20.71,0.81
2031-04-21,4.27,15.08,0.0
2031-04-22,9.42,18.29,0.01
2031-04-23,15.04,22.75,0.57
2031-04-24,11.06,21.65,0.19
2031-04-25,11.24,21.9,0.69
2031-04-26,11.38,22.09,3.03
2031-04-27,10.47,23.36,0.03
2031-04-28,10.12,20.03,0.0
2031-04-29,13.06,22.33,0.01
2031-04-30,17.46,24.76,16.67
2031-05-01,10.03,18.63,4.73
2031-05-02,7.87,15.33,0.56
2031-05-03,7.15,17.28,0.03
2031-05-04,8.4,17.77,0.0
2031-05-05,10.17,18.57,0.03
2031-05-06,8.47,19.29,0.0
2031-05-07,10.02,19.63,0.0
2031-05-08,14.0,21.23,1.4
2031-05-09,12.01,20.47,2.45
2031-05-10,10.47,21.43,0.0
2031-05-11,11.73,20.94,0.01
2031-05-12,14.65,21.46,2.94
2031-05-13,7.57,16.27,32.83
2031-05-14,4.41,11.66,0.77
2031-05-15,5.98,17.34,0.2
2031-05-16,5.16,15.35,0.0
2031-05-17,7.49,16.76,0.01
2031-05-18,6.9,16.12,2.18
2031-05-19,3.14,9.11,0.91
2031-05-20,5.7,10.55,0.36
2031-05-21,4.74,12.2,0.13
2031-05-22,6.57,12.04,0.22
2031-05-23,4.79,12.89,0.09
2031-05-24,3.64,13.41,0.11
2031-05-25,4.16,12.85,0.1
2031-05-26,3.38,13.3,0.06
2031-05-27,7.17,11.82,2.31
2031-05-28,3.84,13.74,0.06
2031-05-29,4.65,15.06,0.0
2031-05-30,5.43,15.75,0.0
2031-05-31,6.52,16.62,0.17
2031-06-01,5.04,15.44,0.06
2031-06-02,7.96,13.58,0.77
2031-06-03,9.68,13.79,0.79
2031-06-04,8.8,14.83,0.19
2031-06-05,7.05,13.93,0.07
2031-06-06,9.74,14.45,0.3
2031-06-07,8.75,15.86,25.98
2031-06-08,1.32,9.2,0.99
2031-06-09,2.91,10.83,1.5
2031-06-10,5.87,10.09,0.02
2031-06-11,5.67,13.57,0.0
2031-06-12,5.39,16.38,0.01
2031-06-13,5.55,16.79,0.1
2031-06-14,5.31,16.15,0.0
2031-06-15,8.92,16.06,4.05
2031-06-16,9.52,16.06,0.52
2031-06-17,8.63,13.72,12.15
2031-06-18,7.49,11.47,1.68
2031-06-19,7.42,10.71,0.89
2031-06-20,8.61,11.65,2.14
2031-06-21,6.95,12.92,1.41
2031-06-22,5.07,11.3,0.13
2031-06-23,2.53,13.85,0.12
2031-06-24,3.37,12.05,0.01
2031-06-25,4.33,14.48,0.01
2031-06-26,3.92,14.7,0.09
2031-06-27,5.98,13.18,0.19
2031-06-28,7.34,10.38,2.53
2031-06-29,4.88,10.05,2.0
2031-06-30,6.83,10.0,2.22
2031-07-01,2.7,9.66,3.23
2031-07-02,4.18,8.34,0.41
2031-07-03,6.97,9.55,0.75
2031-07-04,5.9,10.68,0.61
2031-07-05,7.33,13.53,0.26
2031-07-06,9.81,12.81,29.25
2031-07-07,5.52,12.74,11.41
2031-07-08,5.89,13.12,0.02
2031-07-09,9.08,14.95,0.41
2031-07-10,7.65,15.11,6.32
2031-07-11,5.36,10.11,0.71
2031-07-12,4.44,10.5,0.9
2031-07-13,4.62,10.85,0.14
2031-07-14,4.15,11.39,0.06
2031-07-15,4.7,11.33,5.63
2031-07-16,5.14,7.78,2.79
2031-07-17,1.72,9.4,0.11
2031-07-18,4.91,7.05,7.99
